66 0f 38 01 d2 | 01100110 00001111 00111000 00000001 11010010 | phaddw mm2, mm2
64 0f 38 01 d2 | 01100100 00001111 00111000 00000001 11010010 | phaddw mm2, mm2
66 0f 38 01 db | 01100110 00001111 00111000 00000001 11011011 | phaddw mm3, mm3
64 0f 38 01 db | 01100100 00001111 00111000 00000001 11011011 | phaddw mm3, mm3
66 0f 38 01 e4 | 01100110 00001111 00111000 00000001 11100100 | phaddw mm4, mm4
64 0f 38 01 e4 | 01100100 00001111 00111000 00000001 11100100 | phaddw mm4, mm4
66 0f 38 01 ed | 01100110 00001111 00111000 00000001 11101101 | phaddw mm5, mm5
64 0f 38 01 ed | 01100100 00001111 00111000 00000001 11101101 | phaddw mm5, mm5
66 0f 38 01 f6 | 01100110 00001111 00111000 00000001 11110110 | phaddw mm6, mm6
64 0f 38 01 f6 | 01100100 00001111 00111000 00000001 11110110 | phaddw mm6, mm6
66 0f 38 01 ff | 01100110 00001111 00111000 00000001 11111111 | phaddw mm7, mm7
64 0f 38 01 ff | 01100100 00001111 00111000 00000001 11111111 | phaddw mm7, mm7
66 0f 38 02 c0 | 01100110 00001111 00111000 00000010 11000000 | phaddd mm0, mm0
64 0f 38 02 c0 | 01100100 00001111 00111000 00000010 11000000 | phaddd mm0, mm0
66 0f 38 02 c9 | 01100110 00001111 00111000 00000010 11001001 | phaddd mm1, mm1
64 0f 38 02 c9 | 01100100 00001111 00111000 00000010 11001001 | phaddd mm1, mm1
66 0f 38 02 d2 | 01100110 00001111 00111000 00000010 11010010 | phaddd mm2, mm2
64 0f 38 02 d2 | 01100100 00001111 00111000 00000010 11010010 | phaddd mm2, mm2
66 0f 38 02 db | 01100110 00001111 00111000 00000010 11011011 | phaddd mm3, mm3
64 0f 38 02 db | 01100100 00001111 00111000 00000010 11011011 | phaddd mm3, mm3
66 0f 38 02 e4 | 01100110 00001111 00111000 00000010 11100100 | phaddd mm4, mm4
64 0f 38 02 e4 | 01100100 00001111 00111000 00000010 11100100 | phaddd mm4, mm4
66 0f 38 02 ed | 01100110 00001111 00111000 00000010 11101101 | phaddd mm5, mm5
64 0f 38 02 ed | 01100100 00001111 00111000 00000010 11101101 | phaddd mm5, mm5
66 0f 38 02 f6 | 01100110 00001111 00111000 00000010 11110110 | phaddd mm6, mm6
64 0f 38 02 f6 | 01100100 00001111 00111000 00000010 11110110 | phaddd mm6, mm6
66 0f 38 02 ff | 01100110 00001111 00111000 00000010 11111111 | phaddd mm7, mm7
64 0f 38 02 ff | 01100100 00001111 00111000 00000010 11111111 | phaddd mm7, mm7
66 0f 38 06 c0 | 01100110 00001111 00111000 00000110 11000000 | phsubd mm0, mm0
64 0f 38 06 c0 | 01100100 00001111 00111000 00000110 11000000 | phsubd mm0, mm0
66 0f 38 06 c9 | 01100110 00001111 00111000 00000110 11001001 | phsubd mm1, mm1
64 0f 38 06 c9 | 01100100 00001111 00111000 00000110 11001001 | phsubd mm1, mm1
66 0f 38 06 d2 | 01100110 00001111 00111000 00000110 11010010 | phsubd mm2, mm2
64 0f 38 06 d2 | 01100100 00001111 00111000 00000110 11010010 | phsubd mm2, mm2
66 0f 38 06 db | 01100110 00001111 00111000 00000110 11011011 | phsubd mm3, mm3
64 0f 38 06 db | 01100100 00001111 00111000 00000110 11011011 | phsubd mm3, mm3
66 0f 38 06 e4 | 01100110 00001111 00111000 00000110 11100100 | phsubd mm4, mm4
64 0f 38 06 e4 | 01100100 00001111 00111000 00000110 11100100 | phsubd mm4, mm4
66 0f 38 06 ed | 01100110 00001111 00111000 00000110 11101101 | phsubd mm5, mm5
64 0f 38 06 ed | 01100100 00001111 00111000 00000110 11101101 | phsubd mm5, mm5
66 0f 38 06 f6 | 01100110 00001111 00111000 00000110 11110110 | phsubd mm6, mm6
64 0f 38 06 f6 | 01100100 00001111 00111000 00000110 11110110 | phsubd mm6, mm6
66 0f 38 06 ff | 01100110 00001111 00111000 00000110 11111111 | phsubd mm7, mm7
64 0f 38 06 ff | 01100100 00001111 00111000 00000110 11111111 | phsubd mm7, mm7
66 0f 38 07 c0 | 01100110 00001111 00111000 00000111 11000000 | phsubsw mm0, mm0
64 0f 38 07 c0 | 01100100 00001111 00111000 00000111 11000000 | phsubsw mm0, mm0
66 0f 38 07 c9 | 01100110 00001111 00111000 00000111 11001001 | phsubsw mm1, mm1
64 0f 38 07 c9 | 01100100 00001111 00111000 00000111 11001001 | phsubsw mm1, mm1
66 0f 38 07 d2 | 01100110 00001111 00111000 00000111 11010010 | phsubsw mm2, mm2
64 0f 38 07 d2 | 01100100 00001111 00111000 00000111 11010010 | phsubsw mm2, mm2
66 0f 38 07 db | 01100110 00001111 00111000 00000111 11011011 | phsubsw mm3, mm3
64 0f 38 07 db | 01100100 00001111 00111000 00000111 11011011 | phsubsw mm3, mm3
66 0f 38 07 e4 | 01100110 00001111 00111000 00000111 11100100 | phsubsw mm4, mm4
64 0f 38 07 e4 | 01100100 00001111 00111000 00000111 11100100 | phsubsw mm4, mm4
66 0f 38 07 ed | 01100110 00001111 00111000 00000111 11101101 | phsubsw mm5, mm5
64 0f 38 07 ed | 01100100 00001111 00111000 00000111 11101101 | phsubsw mm5, mm5
66 0f 38 07 f6 | 01100110 00001111 00111000 00000111 11110110 | phsubsw mm6, mm6
64 0f 38 07 f6 | 01100100 00001111 00111000 00000111 11110110 | phsubsw mm6, mm6
66 0f 38 07 ff | 01100110 00001111 00111000 00000111 11111111 | phsubsw mm7, mm7
64 0f 38 07 ff | 01100100 00001111 00111000 00000111 11111111 | phsubsw mm7, mm7
66 0f 38 05 c0 | 01100110 00001111 00111000 00000101 11000000 | phsubw mm0, mm0
64 0f 38 05 c0 | 01100100 00001111 00111000 00000101 11000000 | phsubw mm0, mm0
66 0f 38 05 c9 | 01100110 00001111 00111000 00000101 11001001 | phsubw mm1, mm1
64 0f 38 05 c9 | 01100100 00001111 00111000 00000101 11001001 | phsubw mm1, mm1
66 0f 38 05 d2 | 01100110 00001111 00111000 00000101 11010010 | phsubw mm2, mm2
64 0f 38 05 d2 | 01100100 00001111 00111000 00000101 11010010 | phsubw mm2, mm2
66 0f 38 05 db | 01100110 00001111 00111000 00000101 11011011 | phsubw mm3, mm3
64 0f 38 05 db | 01100100 00001111 00111000 00000101 11011011 | phsubw mm3, mm3
66 0f 38 05 e4 | 01100110 00001111 00111000 00000101 11100100 | phsubw mm4, mm4
64 0f 38 05 e4 | 01100100 00001111 00111000 00000101 11100100 | phsubw mm4, mm4
66 0f 38 05 ed | 01100110 00001111 00111000 00000101 11101101 | phsubw mm5, mm5
64 0f 38 05 ed | 01100100 00001111 00111000 00000101 11101101 | phsubw mm5, mm5
66 0f 38 05 f6 | 01100110 00001111 00111000 00000101 11110110 | phsubw mm6, mm6
64 0f 38 05 f6 | 01100100 00001111 00111000 00000101 11110110 | phsubw mm6, mm6
66 0f 38 05 ff | 01100110 00001111 00111000 00000101 11111111 | phsubw mm7, mm7
64 0f 38 05 ff | 01100100 00001111 00111000 00000101 11111111 | phsubw mm7, mm7
66 0f 38 04 c0 | 01100110 00001111 00111000 00000100 11000000 | pmaddubsw mm0, mm0
64 0f 38 04 c0 | 01100100 00001111 00111000 00000100 11000000 | pmaddubsw mm0, mm0
66 0f 38 04 c9 | 01100110 00001111 00111000 00000100 11001001 | pmaddubsw mm1, mm1
64 0f 38 04 c9 | 01100100 00001111 00111000 00000100 11001001 | pmaddubsw mm1, mm1
66 0f 38 04 d2 | 01100110 00001111 00111000 00000100 11010010 | pmaddubsw mm2, mm2
64 0f 38 04 d2 | 01100100 00001111 00111000 00000100 11010010 | pmaddubsw mm2, mm2
66 0f 38 04 db | 01100110 00001111 00111000 00000100 11011011 | pmaddubsw mm3, mm3
64 0f 38 04 db | 01100100 00001111 00111000 00000100 11011011 | pmaddubsw mm3, mm3
66 0f 38 04 e4 | 01100110 00001111 00111000 00000100 11100100 | pmaddubsw mm4, mm4
64 0f 38 04 e4 | 01100100 00001111 00111000 00000100 11100100 | pmaddubsw mm4, mm4
66 0f 38 04 ed | 01100110 00001111 00111000 00000100 11101101 | pmaddubsw mm5, mm5
64 0f 38 04 ed | 01100100 00001111 00111000 00000100 11101101 | pmaddubsw mm5, mm5
66 0f 38 04 f6 | 01100110 00001111 00111000 00000100 11110110 | pmaddubsw mm6, mm6
64 0f 38 04 f6 | 01100100 00001111 00111000 00000100 11110110 | pmaddubsw mm6, mm6
66 0f 38 04 ff | 01100110 00001111 00111000 00000100 11111111 | pmaddubsw mm7, mm7
64 0f 38 04 ff | 01100100 00001111 00111000 00000100 11111111 | pmaddubsw mm7, mm7
66 0f f5 c0 | 01100110 00001111 11110101 11000000 | pmaddwd mm0, mm0
64 0f f5 c0 | 01100100 00001111 11110101 11000000 | pmaddwd mm0, mm0
66 0f f5 c9 | 01100110 00001111 11110101 11001001 | pmaddwd mm1, mm1
64 0f f5 c9 | 01100100 00001111 11110101 11001001 | pmaddwd mm1, mm1
66 0f f5 d2 | 01100110 00001111 11110101 11010010 | pmaddwd mm2, mm2
64 0f f5 d2 | 01100100 00001111 11110101 11010010 | pmaddwd mm2, mm2
66 0f f5 db | 01100110 00001111 11110101 11011011 | pmaddwd mm3, mm3
64 0f f5 db | 01100100 00001111 11110101 11011011 | pmaddwd mm3, mm3
66 0f f5 e4 | 01100110 00001111 11110101 11100100 | pmaddwd mm4, mm4
64 0f f5 e4 | 01100100 00001111 11110101 11100100 | pmaddwd mm4, mm4
66 0f f5 ed | 01100110 00001111 11110101 11101101 | pmaddwd mm5, mm5
64 0f f5 ed | 01100100 00001111 11110101 11101101 | pmaddwd mm5, mm5
66 0f f5 f6 | 01100110 00001111 11110101 11110110 | pmaddwd mm6, mm6
64 0f f5 f6 | 01100100 00001111 11110101 11110110 | pmaddwd mm6, mm6
66 0f f5 ff | 01100110 00001111 11110101 11111111 | pmaddwd mm7, mm7
64 0f f5 ff | 01100100 00001111 11110101 11111111 | pmaddwd mm7, mm7
66 0f ee c0 | 01100110 00001111 11101110 11000000 | pmaxsw mm0, mm0
64 0f ee c0 | 01100100 00001111 11101110 11000000 | pmaxsw mm0, mm0
66 0f ee c9 | 01100110 00001111 11101110 11001001 | pmaxsw mm1, mm1
64 0f ee c9 | 01100100 00001111 11101110 11001001 | pmaxsw mm1, mm1
66 0f ee d2 | 01100110 00001111 11101110 11010010 | pmaxsw mm2, mm2
64 0f ee d2 | 01100100 00001111 11101110 11010010 | pmaxsw mm2, mm2
66 0f ee db | 01100110 00001111 11101110 11011011 | pmaxsw mm3, mm3
64 0f ee db | 01100100 00001111 11101110 11011011 | pmaxsw mm3, mm3
66 0f ee e4 | 01100110 00001111 11101110 11100100 | pmaxsw mm4, mm4
64 0f ee e4 | 01100100 00001111 11101110 11100100 | pmaxsw mm4, mm4
66 0f ee ed | 01100110 00001111 11101110 11101101 | pmaxsw mm5, mm5
64 0f ee ed | 01100100 00001111 11101110 11101101 | pmaxsw mm5, mm5
66 0f ee f6 | 01100110 00001111 11101110 11110110 | pmaxsw mm6, mm6
64 0f ee f6 | 01100100 00001111 11101110 11110110 | pmaxsw mm6, mm6
66 0f ee ff | 01100110 00001111 11101110 11111111 | pmaxsw mm7, mm7
64 0f ee ff | 01100100 00001111 11101110 11111111 | pmaxsw mm7, mm7
66 0f de c0 | 01100110 00001111 11011110 11000000 | pmaxub mm0, mm0
64 0f de c0 | 01100100 00001111 11011110 11000000 | pmaxub mm0, mm0
66 0f de c9 | 01100110 00001111 11011110 11001001 | pmaxub mm1, mm1
64 0f de c9 | 01100100 00001111 11011110 11001001 | pmaxub mm1, mm1
66 0f de d2 | 01100110 00001111 11011110 11010010 | pmaxub mm2, mm2
64 0f de d2 | 01100100 00001111 11011110 11010010 | pmaxub mm2, mm2
66 0f de db | 01100110 00001111 11011110 11011011 | pmaxub mm3, mm3
64 0f de db | 01100100 00001111 11011110 11011011 | pmaxub mm3, mm3
66 0f de e4 | 01100110 00001111 11011110 11100100 | pmaxub mm4, mm4
64 0f de e4 | 01100100 00001111 11011110 11100100 | pmaxub mm4, mm4
66 0f de ed | 01100110 00001111 11011110 11101101 | pmaxub mm5, mm5
64 0f de ed | 01100100 00001111 11011110 11101101 | pmaxub mm5, mm5
66 0f de f6 | 01100110 00001111 11011110 11110110 | pmaxub mm6, mm6
64 0f de f6 | 01100100 00001111 11011110 11110110 | pmaxub mm6, mm6
66 0f de ff | 01100110 00001111 11011110 11111111 | pmaxub mm7, mm7
64 0f de ff | 01100100 00001111 11011110 11111111 | pmaxub mm7, mm7
66 0f ea c0 | 01100110 00001111 11101010 11000000 | pminsw mm0, mm0
64 0f ea c0 | 01100100 00001111 11101010 11000000 | pminsw mm0, mm0
66 0f ea c9 | 01100110 00001111 11101010 11001001 | pminsw mm1, mm1
64 0f ea c9 | 01100100 00001111 11101010 11001001 | pminsw mm1, mm1
66 0f ea d2 | 01100110 00001111 11101010 11010010 | pminsw mm2, mm2
64 0f ea d2 | 01100100 00001111 11101010 11010010 | pminsw mm2, mm2
66 0f ea db | 01100110 00001111 11101010 11011011 | pminsw mm3, mm3
64 0f ea db | 01100100 00001111 11101010 11011011 | pminsw mm3, mm3
66 0f ea e4 | 01100110 00001111 11101010 11100100 | pminsw mm4, mm4
64 0f ea e4 | 01100100 00001111 11101010 11100100 | pminsw mm4, mm4
66 0f ea ed | 01100110 00001111 11101010 11101101 | pminsw mm5, mm5
64 0f ea ed | 01100100 00001111 11101010 11101101 | pminsw mm5, mm5
66 0f ea f6 | 01100110 00001111 11101010 11110110 | pminsw mm6, mm6
64 0f ea f6 | 01100100 00001111 11101010 11110110 | pminsw mm6, mm6
66 0f ea ff | 01100110 00001111 11101010 11111111 | pminsw mm7, mm7
64 0f ea ff | 01100100 00001111 11101010 11111111 | pminsw mm7, mm7
66 0f da c0 | 01100110 00001111 11011010 11000000 | pminub mm0, mm0
64 0f da c0 | 01100100 00001111 11011010 11000000 | pminub mm0, mm0
66 0f da c9 | 01100110 00001111 11011010 11001001 | pminub mm1, mm1
64 0f da c9 | 01100100 00001111 11011010 11001001 | pminub mm1, mm1
66 0f da d2 | 01100110 00001111 11011010 11010010 | pminub mm2, mm2
64 0f da d2 | 01100100 00001111 11011010 11010010 | pminub mm2, mm2
66 0f da db | 01100110 00001111 11011010 11011011 | pminub mm3, mm3
64 0f da db | 01100100 00001111 11011010 11011011 | pminub mm3, mm3
66 0f da e4 | 01100110 00001111 11011010 11100100 | pminub mm4, mm4
64 0f da e4 | 01100100 00001111 11011010 11100100 | pminub mm4, mm4
66 0f da ed | 01100110 00001111 11011010 11101101 | pminub mm5, mm5
64 0f da ed | 01100100 00001111 11011010 11101101 | pminub mm5, mm5
66 0f da f6 | 01100110 00001111 11011010 11110110 | pminub mm6, mm6
64 0f da f6 | 01100100 00001111 11011010 11110110 | pminub mm6, mm6
66 0f da ff | 01100110 00001111 11011010 11111111 | pminub mm7, mm7
64 0f da ff | 01100100 00001111 11011010 11111111 | pminub mm7, mm7
66 0f 38 0b c0 | 01100110 00001111 00111000 00001011 11000000 | pmulhrsw mm0, mm0
64 0f 38 0b c0 | 01100100 00001111 00111000 00001011 11000000 | pmulhrsw mm0, mm0
66 0f 38 0b c9 | 01100110 00001111 00111000 00001011 11001001 | pmulhrsw mm1, mm1
64 0f 38 0b c9 | 01100100 00001111 00111000 00001011 11001001 | pmulhrsw mm1, mm1
66 0f 38 0b d2 | 01100110 00001111 00111000 00001011 11010010 | pmulhrsw mm2, mm2
64 0f 38 0b d2 | 01100100 00001111 00111000 00001011 11010010 | pmulhrsw mm2, mm2
66 0f 38 0b db | 01100110 00001111 00111000 00001011 11011011 | pmulhrsw mm3, mm3
64 0f 38 0b db | 01100100 00001111 00111000 00001011 11011011 | pmulhrsw mm3, mm3
66 0f 38 0b e4 | 01100110 00001111 00111000 00001011 11100100 | pmulhrsw mm4, mm4
64 0f 38 0b e4 | 01100100 00001111 00111000 00001011 11100100 | pmulhrsw mm4, mm4
66 0f 38 0b ed | 01100110 00001111 00111000 00001011 11101101 | pmulhrsw mm5, mm5
64 0f 38 0b ed | 01100100 00001111 00111000 00001011 11101101 | pmulhrsw mm5, mm5
66 0f 38 0b f6 | 01100110 00001111 00111000 00001011 11110110 | pmulhrsw mm6, mm6
64 0f 38 0b f6 | 01100100 00001111 00111000 00001011 11110110 | pmulhrsw mm6, mm6
66 0f 38 0b ff | 01100110 00001111 00111000 00001011 11111111 | pmulhrsw mm7, mm7
64 0f 38 0b ff | 01100100 00001111 00111000 00001011 11111111 | pmulhrsw mm7, mm7
66 0f e4 c0 | 01100110 00001111 11100100 11000000 | pmulhuw mm0, mm0
64 0f e4 c0 | 01100100 00001111 11100100 11000000 | pmulhuw mm0, mm0
66 0f e4 c9 | 01100110 00001111 11100100 11001001 | pmulhuw mm1, mm1
64 0f e4 c9 | 01100100 00001111 11100100 11001001 | pmulhuw mm1, mm1
66 0f e4 d2 | 01100110 00001111 11100100 11010010 | pmulhuw mm2, mm2
64 0f e4 d2 | 01100100 00001111 11100100 11010010 | pmulhuw mm2, mm2
66 0f e4 db | 01100110 00001111 11100100 11011011 | pmulhuw mm3, mm3
64 0f e4 db | 01100100 00001111 11100100 11011011 | pmulhuw mm3, mm3
66 0f e4 e4 | 01100110 00001111 11100100 11100100 | pmulhuw mm4, mm4
64 0f e4 e4 | 01100100 00001111 11100100 11100100 | pmulhuw mm4, mm4
66 0f e4 ed | 01100110 00001111 11100100 11101101 | pmulhuw mm5, mm5
64 0f e4 ed | 01100100 00001111 11100100 11101101 | pmulhuw mm5, mm5
66 0f e4 f6 | 01100110 00001111 11100100 11110110 | pmulhuw mm6, mm6
64 0f e4 f6 | 01100100 00001111 11100100 11110110 | pmulhuw mm6, mm6
66 0f e4 ff | 01100110 00001111 11100100 11111111 | pmulhuw mm7, mm7
64 0f e4 ff | 01100100 00001111 11100100 11111111 | pmulhuw mm7, mm7
66 0f e5 c0 | 01100110 00001111 11100101 11000000 | pmulhw mm0, mm0
64 0f e5 c0 | 01100100 00001111 11100101 11000000 | pmulhw mm0, mm0
66 0f e5 c9 | 01100110 00001111 11100101 11001001 | pmulhw mm1, mm1
64 0f e5 c9 | 01100100 00001111 11100101 11001001 | pmulhw mm1, mm1
66 0f e5 d2 | 01100110 00001111 11100101 11010010 | pmulhw mm2, mm2
64 0f e5 d2 | 01100100 00001111 11100101 11010010 | pmulhw mm2, mm2
66 0f e5 db | 01100110 00001111 11100101 11011011 | pmulhw mm3, mm3
64 0f e5 db | 01100100 00001111 11100101 11011011 | pmulhw mm3, mm3
66 0f e5 e4 | 01100110 00001111 11100101 11100100 | pmulhw mm4, mm4
64 0f e5 e4 | 01100100 00001111 11100101 11100100 | pmulhw mm4, mm4
66 0f e5 ed | 01100110 00001111 11100101 11101101 | pmulhw mm5, mm5
64 0f e5 ed | 01100100 00001111 11100101 11101101 | pmulhw mm5, mm5
66 0f e5 f6 | 01100110 00001111 11100101 11110110 | pmulhw mm6, mm6
64 0f e5 f6 | 01100100 00001111 11100101 11110110 | pmulhw mm6, mm6
66 0f e5 ff | 01100110 00001111 11100101 11111111 | pmulhw mm7, mm7
64 0f e5 ff | 01100100 00001111 11100101 11111111 | pmulhw mm7, mm7
66 0f d5 c0 | 01100110 00001111 11010101 11000000 | pmullw mm0, mm0
64 0f d5 c0 | 01100100 00001111 11010101 11000000 | pmullw mm0, mm0
66 0f d5 c9 | 01100110 00001111 11010101 11001001 | pmullw mm1, mm1
64 0f d5 c9 | 01100100 00001111 11010101 11001001 | pmullw mm1, mm1
66 0f d5 d2 | 01100110 00001111 11010101 11010010 | pmullw mm2, mm2
64 0f d5 d2 | 01100100 00001111 11010101 11010010 | pmullw mm2, mm2
66 0f d5 db | 01100110 00001111 11010101 11011011 | pmullw mm3, mm3
64 0f d5 db | 01100100 00001111 11010101 11011011 | pmullw mm3, mm3
66 0f d5 e4 | 01100110 00001111 11010101 11100100 | pmullw mm4, mm4
64 0f d5 e4 | 01100100 00001111 11010101 11100100 | pmullw mm4, mm4
66 0f d5 ed | 01100110 00001111 11010101 11101101 | pmullw mm5, mm5
64 0f d5 ed | 01100100 00001111 11010101 11101101 | pmullw mm5, mm5
66 0f d5 f6 | 01100110 00001111 11010101 11110110 | pmullw mm6, mm6
64 0f d5 f6 | 01100100 00001111 11010101 11110110 | pmullw mm6, mm6
66 0f d5 ff | 01100110 00001111 11010101 11111111 | pmullw mm7, mm7
64 0f d5 ff | 01100100 00001111 11010101 11111111 | pmullw mm7, mm7
66 0f f4 c0 | 01100110 00001111 11110100 11000000 | pmuludq mm0, mm0
64 0f f4 c0 | 01100100 00001111 11110100 11000000 | pmuludq mm0, mm0
66 0f f4 c9 | 01100110 00001111 11110100 11001001 | pmuludq mm1, mm1
64 0f f4 c9 | 01100100 00001111 11110100 11001001 | pmuludq mm1, mm1
66 0f f4 d2 | 01100110 00001111 11110100 11010010 | pmuludq mm2, mm2
64 0f f4 d2 | 01100100 00001111 11110100 11010010 | pmuludq mm2, mm2
66 0f f4 db | 01100110 00001111 11110100 11011011 | pmuludq mm3, mm3
64 0f f4 db | 01100100 00001111 11110100 11011011 | pmuludq mm3, mm3
66 0f f4 e4 | 01100110 00001111 11110100 11100100 | pmuludq mm4, mm4
64 0f f4 e4 | 01100100 00001111 11110100 11100100 | pmuludq mm4, mm4
66 0f f4 ed | 01100110 00001111 11110100 11101101 | pmuludq mm5, mm5
64 0f f4 ed | 01100100 00001111 11110100 11101101 | pmuludq mm5, mm5
66 0f f4 f6 | 01100110 00001111 11110100 11110110 | pmuludq mm6, mm6
64 0f f4 f6 | 01100100 00001111 11110100 11110110 | pmuludq mm6, mm6
66 0f f4 ff | 01100110 00001111 11110100 11111111 | pmuludq mm7, mm7
64 0f f4 ff | 01100100 00001111 11110100 11111111 | pmuludq mm7, mm7
66 0f eb c0 | 01100110 00001111 11101011 11000000 | por mm0, mm0
64 0f eb c0 | 01100100 00001111 11101011 11000000 | por mm0, mm0
66 0f eb c9 | 01100110 00001111 11101011 11001001 | por mm1, mm1
64 0f eb c9 | 01100100 00001111 11101011 11001001 | por mm1, mm1
66 0f eb d2 | 01100110 00001111 11101011 11010010 | por mm2, mm2
64 0f eb d2 | 01100100 00001111 11101011 11010010 | por mm2, mm2
66 0f eb db | 01100110 00001111 11101011 11011011 | por mm3, mm3
64 0f eb db | 01100100 00001111 11101011 11011011 | por mm3, mm3
66 0f eb e4 | 01100110 00001111 11101011 11100100 | por mm4, mm4
64 0f eb e4 | 01100100 00001111 11101011 11100100 | por mm4, mm4
66 0f eb ed | 01100110 00001111 11101011 11101101 | por mm5, mm5
64 0f eb ed | 01100100 00001111 11101011 11101101 | por mm5, mm5
66 0f eb f6 | 01100110 00001111 11101011 11110110 | por mm6, mm6
64 0f eb f6 | 01100100 00001111 11101011 11110110 | por mm6, mm6
66 0f eb ff | 01100110 00001111 11101011 11111111 | por mm7, mm7
64 0f eb ff | 01100100 00001111 11101011 11111111 | por mm7, mm7
66 0f f6 c0 | 01100110 00001111 11110110 11000000 | psadbw mm0, mm0
64 0f f6 c0 | 01100100 00001111 11110110 11000000 | psadbw mm0, mm0
66 0f f6 c9 | 01100110 00001111 11110110 11001001 | psadbw mm1, mm1
64 0f f6 c9 | 01100100 00001111 11110110 11001001 | psadbw mm1, mm1
66 0f f6 d2 | 01100110 00001111 11110110 11010010 | psadbw mm2, mm2
64 0f f6 d2 | 01100100 00001111 11110110 11010010 | psadbw mm2, mm2
66 0f f6 db | 01100110 00001111 11110110 11011011 | psadbw mm3, mm3
64 0f f6 db | 01100100 00001111 11110110 11011011 | psadbw mm3, mm3
66 0f f6 e4 | 01100110 00001111 11110110 11100100 | psadbw mm4, mm4
64 0f f6 e4 | 01100100 00001111 11110110 11100100 | psadbw mm4, mm4
66 0f f6 ed | 01100110 00001111 11110110 11101101 | psadbw mm5, mm5
64 0f f6 ed | 01100100 00001111 11110110 11101101 | psadbw mm5, mm5
66 0f f6 f6 | 01100110 00001111 11110110 11110110 | psadbw mm6, mm6
64 0f f6 f6 | 01100100 00001111 11110110 11110110 | psadbw mm6, mm6
66 0f f6 ff | 01100110 00001111 11110110 11111111 | psadbw mm7, mm7
64 0f f6 ff | 01100100 00001111 11110110 11111111 | psadbw mm7, mm7
66 0f 38 00 c0 | 01100110 00001111 00111000 00000000 11000000 | pshufb mm0, mm0
64 0f 38 00 c0 | 01100100 00001111 00111000 00000000 11000000 | pshufb mm0, mm0
66 0f 38 00 c9 | 01100110 00001111 00111000 00000000 11001001 | pshufb mm1, mm1
64 0f 38 00 c9 | 01100100 00001111 00111000 00000000 11001001 | pshufb mm1, mm1
66 0f 38 00 d2 | 01100110 00001111 00111000 00000000 11010010 | pshufb mm2, mm2
64 0f 38 00 d2 | 01100100 00001111 00111000 00000000 11010010 | pshufb mm2, mm2
66 0f 38 00 db | 01100110 00001111 00111000 00000000 11011011 | pshufb mm3, mm3
64 0f 38 00 db | 01100100 00001111 00111000 00000000 11011011 | pshufb mm3, mm3
66 0f 38 00 e4 | 01100110 00001111 00111000 00000000 11100100 | pshufb mm4, mm4
64 0f 38 00 e4 | 01100100 00001111 00111000 00000000 11100100 | pshufb mm4, mm4
66 0f 38 00 ed | 01100110 00001111 00111000 00000000 11101101 | pshufb mm5, mm5
64 0f 38 00 ed | 01100100 00001111 00111000 00000000 11101101 | pshufb mm5, mm5
66 0f 38 00 f6 | 01100110 00001111 00111000 00000000 11110110 | pshufb mm6, mm6
64 0f 38 00 f6 | 01100100 00001111 00111000 00000000 11110110 | pshufb mm6, mm6
66 0f 38 00 ff | 01100110 00001111 00111000 00000000 11111111 | pshufb mm7, mm7
64 0f 38 00 ff | 01100100 00001111 00111000 00000000 11111111 | pshufb mm7, mm7
66 0f 38 08 c0 | 01100110 00001111 00111000 00001000 11000000 | psignb mm0, mm0
64 0f 38 08 c0 | 01100100 00001111 00111000 00001000 11000000 | psignb mm0, mm0
66 0f 38 08 c9 | 01100110 00001111 00111000 00001000 11001001 | psignb mm1, mm1
64 0f 38 08 c9 | 01100100 00001111 00111000 00001000 11001001 | psignb mm1, mm1
66 0f 38 08 d2 | 01100110 00001111 00111000 00001000 11010010 | psignb mm2, mm2
64 0f 38 08 d2 | 01100100 00001111 00111000 00001000 11010010 | psignb mm2, mm2
66 0f 38 08 db | 01100110 00001111 00111000 00001000 11011011 | psignb mm3, mm3
64 0f 38 08 db | 01100100 00001111 00111000 00001000 11011011 | psignb mm3, mm3
66 0f 38 08 e4 | 01100110 00001111 00111000 00001000 11100100 | psignb mm4, mm4
64 0f 38 08 e4 | 01100100 00001111 00111000 00001000 11100100 | psignb mm4, mm4
66 0f 38 08 ed | 01100110 00001111 00111000 00001000 11101101 | psignb mm5, mm5
64 0f 38 08 ed | 01100100 00001111 00111000 00001000 11101101 | psignb mm5, mm5
66 0f 38 08 f6 | 01100110 00001111 00111000 00001000 11110110 | psignb mm6, mm6
64 0f 38 08 f6 | 01100100 00001111 00111000 00001000 11110110 | psignb mm6, mm6
66 0f 38 08 ff | 01100110 00001111 00111000 00001000 11111111 | psignb mm7, mm7
64 0f 38 08 ff | 01100100 00001111 00111000 00001000 11111111 | psignb mm7, mm7
66 0f 38 0a c0 | 01100110 00001111 00111000 00001010 11000000 | psignd mm0, mm0
64 0f 38 0a c0 | 01100100 00001111 00111000 00001010 11000000 | psignd mm0, mm0
66 0f 38 0a c9 | 01100110 00001111 00111000 00001010 11001001 | psignd mm1, mm1
64 0f 38 0a c9 | 01100100 00001111 00111000 00001010 11001001 | psignd mm1, mm1
66 0f 38 0a d2 | 01100110 00001111 00111000 00001010 11010010 | psignd mm2, mm2
64 0f 38 0a d2 | 01100100 00001111 00111000 00001010 11010010 | psignd mm2, mm2
